Date,Open,High,Low,Close,Volume
2020-09-28,127.22552383301232,128.57815459938166,126.95673351796127,127.55501556396484,5843200
2020-09-29,127.97987653564888,128.25733279128994,126.6445777870518,127.51165008544922,6768600
2020-09-30,127.84980147402436,129.82672515884778,127.32088686875748,129.0897216796875,8487700
2020-10-01,129.46254865339708,129.75735002742343,126.99140081045138,127.7370834350586,6457800
2020-10-02,126.77464806886593,128.68220450179734,126.44515635782808,126.8006591796875,5485600
2020-10-05,127.45962782471096,128.65619182987808,126.95672430414034,128.526123046875,4992800
2020-10-06,128.56942881722105,128.8555641508913,126.47978222404834,126.81793975830078,5118200
2020-10-07,127.01744139483588,128.52613891231005,126.42782527948023,128.22267150878906,5603100
2020-10-08,128.76023101862077,129.9307838655246,128.36137195634697,129.098388671875,4413500
2020-10-09,129.7573746270944,131.34411864877936,129.58396279952504,130.90191650390625,5054100
2020-10-12,131.44817635785097,132.78346198394303,130.94527279646,131.65626525878906,7273200
2020-10-13,129.19375010863504,130.16486668107004,128.1272550706594,128.63882446289062,11057600
2020-10-14,129.0376994546642,129.2197772193117,127.797779249064,128.4134063720703,7706400
2020-10-15,127.87584246937655,128.24001131427332,126.87871443433606,127.62439727783203,5978600
2020-10-16,127.97987024418416,128.98566400572085,127.46828755811927,128.4134063720703,6097000
2020-10-19,128.78624645640542,129.10705897065435,124.9711336642662,125.13587951660156,7250800
2020-10-20,125.43071328376843,126.37581915047129,124.96248671627096,125.33533477783203,5325400
2020-10-21,124.9624371747437,126.02026628285087,124.78035942771703,124.79769134521484,5221300
2020-10-22,124.99708761916197,126.32370656071828,124.71961826200311,125.79479217529297,5279700
2020-10-23,126.48848887657435,127.86713041323067,125.16186955179623,125.93356323242188,4154400
2020-10-26,125.2312356477034,125.52605026063723,123.77456065403045,124.83238983154297,6929500
2020-10-27,124.63296633469673,125.10984547387855,123.92196075985403,124.12138366699219,4890100
2020-10-28,122.62998268832405,123.10687491916933,119.8119987784281,119.96807861328125,8426100
2020-10-29,119.65600090046762,120.2629489835777,117.96521222949099,118.95367431640625,7205400
2020-10-30,118.51143699993615,119.25711971587944,115.8842089586359,118.88428497314453,7364100
2020-11-02,120.50571763383084,120.53172874721723,119.21378823405766,120.2542724609375,7088000
2020-11-03,121.40750016251138,122.22255046300788,119.46525291942349,120.08954620361328,6363000
2020-11-04,120.94791197453245,123.59247173208053,120.26291749329685,120.86986541748047,10263500
2020-11-05,121.86697827067962,122.97682942710844,120.74844792632173,121.1819839477539,8016200
2020-11-06,121.73696748848991,124.15610704896726,121.08666314671278,123.34105682373047,5942500
2020-11-09,128.6995305339541,129.18510211817966,125.65611163280738,126.66191864013672,12351600
2020-11-10,127.67642020552645,128.9770289003196,126.8180137039917,128.5695037841797,7386500
2020-11-11,129.34114382292216,129.36715492753552,127.33820938487057,128.15325927734375,6382400
2020-11-12,127.98857089183598,128.89032046082764,127.2428880205544,128.58685302734375,4710300
2020-11-13,129.27182506181424,130.41636701692966,128.6822221616459,129.97415161132812,5893500
2020-11-16,130.85852447305942,131.18801611671645,129.88740791971756,130.79783630371094,6266400
2020-11-17,130.06087577170032,130.60713568369394,129.29784773342055,129.49728393554688,7297700
2020-11-18,129.08104203391798,129.85273580965122,127.78043365478516,127.78043365478516,6661000
2020-11-19,127.71975892027886,127.85849367063587,126.23705939059568,127.58102416992188,7987700
2020-11-20,127.50298323148542,128.2746770424297,126.70527831020947,126.90470123291016,6354900
2020-11-23,127.48096943686667,127.48096943686667,124.88786862809852,125.61254119873047,7318300
2020-11-24,125.72604814425458,126.38959749117002,125.38554063009369,125.61254119873047,11034800
2020-11-25,125.77841367192443,125.8744549221496,124.73069942009221,125.4466323852539,7594600
2020-11-27,126.16255418459575,126.3022529437003,125.0449907565732,125.72600555419922,3059000
2020-11-30,125.92684908367873,126.4769047735491,124.9053266042128,126.31974029541016,15663200
2020-12-01,127.72542394496601,130.20503090266843,127.34999842491716,128.73822021484375,9738200
2020-12-02,129.0874448446125,130.71140640218997,128.95647225240313,129.34063720703125,7745500
2020-12-03,129.25331246802247,130.59788970854885,128.94773642056242,130.09149169921875,7310500
2020-12-04,130.78122114295815,131.23523540826417,130.32722020005787,131.2003173828125,6747100
2020-12-07,130.39711945429883,130.88605193208832,129.6637074152038,130.06533813476562,6634700
2020-12-08,130.96459809981513,132.83302583314284,130.57170696999725,132.31790161132812,8339800
2020-12-09,133.43547884096859,134.02045250729503,132.5012582170082,133.6712188720703,8440100
