Date,Open,High,Low,Close,Volume
2020-09-28,193.5767177874298,194.6283945474061,192.8048393983042,193.27761840820312,5565300
2020-09-29,193.52844962101094,195.26517210949305,192.36098167192313,192.42852783203125,5513500
2020-09-30,193.78897856199777,195.41955302030007,191.8978773047779,192.93991088867188,9157600
2020-10-01,195.1011281409927,197.98600252153,194.55115994796913,196.2010498046875,7234600
2020-10-02,192.96886899626392,195.69938025924384,192.3899565003326,194.37754821777344,6019700
2020-10-05,195.5835916126837,196.4905328743732,193.98194656521528,196.3843994140625,6090500
2020-10-06,196.9343794838534,197.88958068369107,192.68907026262093,193.40304565429688,5841100
2020-10-07,194.89858794969416,195.66080862274873,192.95925581519433,195.35206604003906,6713400
2020-10-08,196.82823097047117,197.11768719578114,195.12045249126206,195.84408569335938,3955600
2020-10-09,196.8282539253316,199.79997638853416,196.51949665636448,199.3754425048828,5562900
2020-10-12,199.66488403564063,200.65867249799166,198.4974159417179,199.14385986328125,6622700
2020-10-13,196.22999184961904,197.9956582660377,195.8922905358652,197.13694763183594,5621700
2020-10-14,197.5132909277042,197.76414515555868,194.05914643066862,195.09152221679688,5320000
2020-10-15,193.94336303304414,197.50364114181315,190.65325489455984,192.53469848632812,8885500
2020-10-16,192.95921394673596,195.52568855703674,192.39960249449362,193.21971130371094,6385900
2020-10-19,193.7889801686215,194.0012470887128,189.5919016477819,190.04537963867188,7449600
2020-10-20,190.60501982523076,192.64084215858674,189.79455403852654,190.74974060058594,7427000
2020-10-21,190.8751275888331,193.37407050382973,190.8751275888331,191.4540252685547,6067200
2020-10-22,192.3320874370365,192.74697820251146,188.87794256975138,191.02955627441406,4908200
2020-10-23,192.72766262639976,192.85309710547097,189.12879725380873,191.048828125,5877200
2020-10-26,189.10951901187983,189.5147519287937,184.0151413101648,186.28253173828125,12608700
2020-10-27,186.21494035054593,186.89032838143962,182.5678302613651,183.3782958984375,8690400
2020-10-28,177.51204940523985,178.20673847595035,173.03517246196972,174.51138305664062,17809500
2020-10-29,176.56648885242546,180.42586565794295,173.03515554201195,178.37074279785156,16820900
2020-10-30,176.23846806140568,177.7436228538838,172.9290443687107,175.32186889648438,10252900
2020-11-02,178.0234365140705,180.34871507194458,177.42523769194887,178.245361328125,8057100
2020-11-03,180.26188599221874,182.86696299962296,178.65059756644516,181.7187957763672,6467900
2020-11-04,186.1087996134026,189.958533322425,184.7966108951335,187.1508331298828,8102700
2020-11-05,191.38652259404614,193.92406790246542,190.35413209040496,190.69183349609375,7132100
2020-11-06,190.41203955484224,192.66011394875832,188.55952543555804,191.49266052246094,6180500
2020-11-09,207.14244109729086,209.99837220101958,204.81716262160128,205.20309448242188,17916900
2020-11-10,204.48912673098332,206.53459217022936,203.14799358919055,205.8109588623047,7943600
2020-11-11,204.71098484425008,206.7468066225163,204.2285627614605,205.22235107421875,5337200
2020-11-12,204.30440473057672,205.37699623511415,200.1589922773608,201.24124145507812,7302500
2020-11-13,202.83561612420337,204.15943966207146,200.31357776181366,203.3863983154297,6377500
2020-11-16,207.33857301518347,207.8410373689987,204.69091113507747,205.53158569335938,12083200
2020-11-17,203.46373478620785,204.9421697665628,202.4394611129726,203.6086883544922,7268800
2020-11-18,202.6520475275747,204.03384679330873,200.67113338749084,200.82574462890625,6977900
2020-11-19,200.25561328221178,201.69538794087012,198.6032371283544,200.57449340820312,5657200
2020-11-20,200.14934974739637,201.09631784954624,196.9412326642392,197.00888061523438,9653500
2020-11-23,197.80122477663977,201.9563096953564,197.80122477663977,201.14462280273438,6101900
2020-11-24,203.74396986690004,206.6138765384631,202.34282576035932,202.61338806152344,10110800
2020-11-25,202.60375349831622,204.806912341695,201.8307119448669,203.7826385498047,6772900
2020-11-27,204.85521419579382,204.88420196163568,201.77272064192883,203.888916015625,3512900
2020-11-30,202.47808940708902,203.44438746900886,199.6371854904568,203.26080322265625,7725500
2020-12-01,204.98078755772016,206.46887990372983,203.92751159302165,204.08212280273438,8047900
2020-12-02,203.8888832987909,204.27539661102088,201.45380814703617,203.0965118408203,9728900
2020-12-03,202.70999095304805,203.9951690477637,200.61312608626054,201.03829956054688,9203300
2020-12-04,202.67137915153594,205.55094350811126,201.48282181177376,205.5122833251953,5720100
2020-12-07,204.82623118437803,207.2709644573891,204.66196225928113,205.48330688476562,10624500
2020-12-08,202.87429060330902,205.94712634142,202.81631507430419,205.59925842285156,8646200
2020-12-09,206.04375178259863,206.3046564133255,201.90799685233026,202.5167694091797,6251100
2020-12-10,201.48280629049793,202.24619002661478,200.26527602415092,200.61314392089844,10492000
2020-12-11,198.43900525568304,199.91744036916043,197.60798818746025,199.2893524169922,9227600
2020-12-14,200.84504348192414,204.17876860453546,199.994696530937,200.2652587890625,11967700
2020-12-15,201.5118019491305,202.3814790973455,199.2120224670282,201.33787536621094,9796100
2020-12-16,201.45381460339038,202.08191718656627,200.15897874693042,201.2509002685547,7504400
2020-12-17,201.9562977081035,204.64260517748073,201.81135889464514,204.0628204345703,6517200
2020-12-18,203.9082108499343,204.8358486855561,202.79695928816258,204.1884307861328,13298200
2020-12-21,201.2509064944848,202.7293413864635,197.88817853922396,201.96595764160156,7576700
2020-12-22,201.36681832551315,201.37647599645794,198.67085367834395,198.9027557373047,7396200
2020-12-23,200.342611425817,200.342611425817,198.19742820102456,198.3810272216797,6523100
2020-12-24,199.67581039220386,201.78234761772887,199.6371649612979,201.6663818359375,3367900
2020-12-28,202.77766640465748,206.2660032080664,201.90798924982744,205.46397399902344,5816200
2020-12-29,207.37722628960597,207.98599878284952,206.3432802927979,207.1453094482422,6093400
2020-12-30,208.72040547178105,212.9624538635787,208.3821952132469,211.00086975097656,8875100
2020-12-31,211.03950303049106,212.41165933296662,208.91365012023095,211.35838317871094,5922200
2021-01-04,212.82713839748655,212.82713839748655,207.01969261916872,210.42105102539062,10318300
2021-01-05,209.0199025748672,211.09745196806432,206.43988887486773,207.2805633544922,6869700
2021-01-06,206.59457005342128,208.88469220157452,204.92287819924172,205.45433044433594,7206200
2021-01-07,205.04846168047501,207.96668618208807,205.04846168047501,206.6042022705078,10967900
2021-01-08,206.95207386864013,208.83635231999398,205.57993225933268,208.18893432617188,6513000
2021-01-11,206.74912537477204,207.61878767193963,205.31899372695617,205.71517944335938,7353100
2021-01-12,205.18374305436544,205.61857426749424,200.47787584124302,201.82102966308594,9331600
2021-01-13,202.35248541363907,203.88889582930332,201.5987740872929,202.2945098876953,6688500
