Date,Open,High,Low,Close,Volume
2020-09-28,148.6886366617725,150.23483159234877,147.59453397407273,148.86947631835938,2512600
2020-09-29,148.7971207069125,150.3071530526313,147.81153296344252,148.7519073486328,2169300
2020-09-30,149.89118938240458,151.83523917430344,147.40460700816445,148.84230041503906,2883400
2020-10-01,150.28002176202097,151.12998319369822,146.59083538886523,148.00140380859375,2409300
2020-10-02,146.13872573596944,151.00339026870523,145.89459845213858,149.7465362548828,2339900
2020-10-05,150.99434163201255,153.03785544377556,150.76828866976177,152.55862426757812,1750000
2020-10-06,152.91125135841588,154.9999783174638,150.6597591079585,150.90390014648438,2345800
2020-10-07,152.80278849293643,155.70530124180002,152.37780775570917,155.11756896972656,2030200
2020-10-08,155.8680202474291,157.21528687604948,155.05422142353183,157.1339111328125,1977900
2020-10-09,157.69451167758692,159.1955063796551,156.67276185994137,157.6764373779297,2636900
2020-10-12,158.29138616735221,160.02747194274136,157.44142448835078,158.56265258789062,3396300
2020-10-13,157.26958411449056,158.18284705061632,154.18623172784896,155.11756896972656,2315300
2020-10-14,156.5100479873056,158.20093376853535,156.24783258440016,156.85365295410156,2384600
2020-10-15,154.6744880586417,156.91692974588264,154.01441722353354,156.07601928710938,2436600
2020-10-16,156.6999205752455,159.50296910726175,156.2478146380966,158.11048889160156,3628800
2020-10-19,157.86630617185696,158.3817134268704,154.66540305210773,155.15367126464844,2103500
2020-10-20,155.9494207660183,158.8881093141849,155.9494207660183,156.6637420654297,1580300
2020-10-21,156.05791798026277,158.43599953190795,156.0217555774613,156.31109619140625,1827000
2020-10-22,156.98024501950863,160.27157612975,156.46483755966074,159.90989685058594,1882100
2020-10-23,160.94969354206543,161.52838851752063,157.02541780859812,158.72532653808594,1987900
2020-10-26,156.6095121721102,156.6095121721102,151.54593336256212,153.8697509765625,2323700
2020-10-27,152.84796759133636,153.58039079162793,150.69595273468235,150.77732849121094,2009300
2020-10-28,146.95247615623666,149.65606006636105,145.55094538760787,145.72274780273438,3233500
2020-10-29,145.04464731804,149.8640988369009,144.1494724890351,148.8332977294922,3113600
2020-10-30,146.06638387359286,149.88215918539711,145.6233288739448,149.14974975585938,4389500
2020-11-02,152.9926617893461,157.7849879654992,152.00707405836323,156.98023986816406,4198300
2020-11-03,158.71631622283078,163.11078667847968,157.55892607623161,162.0438232421875,3719800
