Date,Open,High,Low,Close,Volume
2020-09-28,35.50431607932674,36.863405096121845,35.50431607932674,36.25257873535156,3993100
2020-09-29,36.06169424272062,36.48163717121611,35.32106566395512,35.557762145996094,2716800
2020-09-30,36.03114195719275,36.741228288855744,35.58829407691254,35.92424774169922,4663200
2020-10-01,36.04641724236791,36.26784266504295,35.069095256283994,35.2065315246582,3407600
2020-10-02,34.641522626622724,36.2449451198275,34.45827617249353,36.122779846191406,4559000
2020-10-05,36.573265116659,37.32381713026294,36.42055779529145,37.09246826171875,3913400
2020-10-06,37.504759357681294,38.01632824432826,36.54270856639941,36.557979583740234,4474700
2020-10-07,36.99320093588299,37.45895686559203,36.649610257191945,36.87866973876953,4506400
2020-10-08,37.12300187954403,37.72619410735649,37.013055187628936,37.70328903198242,2962000
2020-10-09,38.02397638152131,38.24540184601057,37.18409050520661,37.68802261352539,4472800
2020-10-12,37.718565657940815,37.79491786229964,36.84966394113583,37.09246826171875,3005700
2020-10-13,37.01609845336994,37.397865148944284,36.496895514376945,36.557979583740234,6832200
2020-10-14,36.527452255064425,37.39024614996616,36.20676658709611,37.28335189819336,5322100
2020-10-15,36.55798931727646,37.47041172961899,36.52744727446302,37.420780181884766,2793200
2020-10-16,37.69564758125239,38.172856012445344,37.5124011747578,37.6422004699707,2754300
2020-10-19,37.665110186848246,38.428643711858925,37.21462529058598,37.290977478027344,2903500
2020-10-20,37.68038262023472,38.291211840490874,37.57348838048477,37.67274856567383,2503600
2020-10-21,37.70328374170295,37.95906675632177,37.069549560546875,37.069549560546875,4092500
2020-10-22,38.03160673215579,38.29884230649098,36.00060762926041,37.27570724487305,5244000
2020-10-23,37.81018265636517,38.13850232378634,36.96265992942446,37.054283142089844,3123400
2020-10-26,36.60379580244008,36.75650308856189,35.74634973557745,36.000606536865234,4026400
2020-10-27,35.82499776067965,36.031152197428284,35.42032585483033,35.557762145996094,4141200
2020-10-28,34.313195375594006,34.893482482475356,33.84744237453956,34.49644470214844,6157100
2020-10-29,34.076503426031955,35.62647561294662,34.03069036410983,35.31342697143555,4300100
2020-10-30,35.015653299570744,35.26761788693513,34.15285946828727,34.73314666748047,5165900
2020-11-02,35.31343637376886,36.69543352689635,35.03092969832075,36.512184143066406,3675800
2020-11-03,36.84049353634652,37.43604876923864,36.39000862841165,37.20698928833008,3293500
2020-11-04,36.611433414827964,36.90921102606365,35.31495205707885,35.46613311767578,4542300
2020-11-05,35.809729118026546,37.75673933038072,35.794458095607524,37.39024353027344,4253000
2020-11-06,37.58875165600604,38.03923651115224,36.67327404112318,36.825218200683594,3061500
2020-11-09,39.390692565315504,41.36824440584582,39.352516473636356,39.79536437988281,9208300
2020-11-10,39.95571722252957,41.00175750539214,39.75719684284341,40.81850814819336,6148700
2020-11-11,40.84904904366612,40.92921972498152,39.71901962524714,39.86408996582031,4118500
2020-11-12,39.50521904442193,39.75718354959221,38.5889783900826,38.97074508666992,3467600
2020-11-13,38.38283192061824,39.803004790108346,38.32938480511264,39.68083953857422,3482900
2020-11-16,40.887232149934846,41.185009849469395,39.810649667882956,41.17737579345703,4075600
2020-11-17,40.58944501938736,41.658393197055325,40.33748045242173,41.59730911254883,4795000
2020-11-18,41.727120189755745,42.96786252123115,41.63549404355412,42.22341537475586,5903500
2020-11-19,41.925632326039704,42.36848323816504,41.16973273600324,42.25395202636719,3514000
2020-11-20,42.04779428437656,42.31502987401235,41.444602053313496,41.78819274902344,2871700
2020-11-23,42.20813084344704,42.97930130762118,42.20813084344704,42.71206283569336,4560700
2020-11-24,43.52142094930259,44.42239094933523,43.22364327198924,44.078800201416016,4442800
2020-11-25,43.86500144173244,43.86500144173244,42.88386098201429,43.08619689941406,4158500
2020-11-27,43.22535033151079,43.333587188607325,42.529537751271434,42.831058502197266,2847400
2020-11-30,42.43677705584891,42.52182117006649,40.820947733417015,40.98330307006836,8760600
2020-12-01,42.081135279788114,42.081135279788114,40.89825662374335,41.38532257080078,4328700
2020-12-02,41.22296584459115,41.41238037307674,40.735896964966024,41.130191802978516,3723000
2020-12-03,40.967838558545026,41.66287563033027,40.82094312358179,41.4394416809082,3213800
2020-12-04,41.60179858590587,42.5991261866402,41.594065695248574,42.56047058105469,3294500
2020-12-07,42.467698316660595,42.47542825840802,40.9910317072646,41.13792419433594,3602700
2020-12-08,40.898255565808654,42.266682276029826,40.82094140612459,42.17390823364258,3161500
2020-12-09,42.47543068126093,43.10166217093961,42.01928741206548,42.25895690917969,3219100
2020-12-10,42.25895677293815,42.606863154971336,41.77962072948906,42.081138610839844,3402000
2020-12-11,41.972894367619624,42.096594065188484,41.416244253943056,41.748687744140625,2674800
2020-12-14,42.21257387677363,42.33627361244959,40.99876929881762,41.02196502685547,3121900
2020-12-15,41.63272069096696,41.864660219549734,41.09153632223014,41.84919738769531,2335500
2020-12-16,41.77189005398504,41.83374139150931,41.161124316720475,41.61726760864258,1948800
2020-12-17,41.90332267160705,42.00382962046693,41.42785009940009,41.61726760864258,2222300
2020-12-18,42.60686399501698,43.101662881782424,41.934246942647334,43.032081604003906,11536700
2020-12-21,41.7873480966037,42.67644180154083,41.53994867334418,42.58366775512695,4458800
2020-12-22,42.52954007341787,42.730553918343944,42.08885973161584,42.26667785644531,2268300
2020-12-23,42.537284644796635,43.11712766948159,42.31307796743559,42.32854080200195,2251600
2020-12-24,42.459959082513556,42.497069285671564,42.007682352394106,42.35945510864258,1074700
2020-12-28,42.73055763205377,43.1171195759487,41.887852476393476,41.972896575927734,3668200
2020-12-29,42.13525579885923,42.38265522999639,41.632724045417824,42.00382614135742,2222000
2020-12-30,42.01928431865299,43.03207772633544,41.980628712089114,42.88518524169922,3790000
2020-12-31,42.88520107720769,43.37226720838409,42.60687588840128,42.90839385986328,2663500
2021-01-04,43.15577694226117,43.38848622744957,41.47809945290062,41.77961730957031,4852800
2021-01-05,41.8569303648573,43.426371046491674,41.74869348325959,43.140316009521484,3112800
2021-01-06,44.02940674143939,45.77666545962557,43.72015600141868,45.17362976074219,6208400
2021-01-07,45.614301757492555,46.209607405523734,44.92235563963619,45.235469818115234,4437600
2021-01-08,45.127251216594566,45.50608330919968,44.6479151181678,45.0035514831543,4063500
2021-01-11,44.6092456569882,45.575650446137715,44.2613393430477,45.50606918334961,3455900
2021-01-12,45.8617196425459,47.32292366443672,45.61432017583604,47.19149398803711,6235000
2021-01-13,46.96728717509301,47.40023771530381,46.12458182221251,46.41063690185547,3236300
2021-01-14,46.549799396936066,46.77400608433007,45.939030675787265,46.116851806640625,3578800
2021-01-15,45.3205220466556,45.475147416005704,44.16856909092623,44.30773162841797,6692900
